Time,SoC,Temp,Vol,Curr
87,96.8629991600016,21.6935934116523,4.097750231886,3.4222271014971
88,96.8433181730768,21.6725000845815,4.09755201408258,3.42210602978869
89,96.8236924573971,21.6506682841232,4.09735431450419,3.42198528066421
90,96.8041404149774,21.6262104211376,4.09715734616613,3.42186498272651
91,96.7846624600432,21.6029978012436,4.0969611375813,3.42174515299298
92,96.7652460631683,21.5750612709251,4.0967655473625,3.42162570552758
93,96.7459102670547,21.5488385945367,4.09657075135923,3.42150674692867
94,96.7266246702131,21.5308288799063,4.09637653302148,3.42138814573063
95,96.7072980290471,21.5180537088633,4.09618199520955,3.42126935763797
96,96.6878653882066,21.5077635576665,4.09598642878395,3.42114995252441
97,96.668311934913,21.4972074834921,4.09578964229424,3.42102981437389
98,96.648656671401,21.4862843958419,4.0955918037207,3.42090904520177
99,96.6289266497127,21.4749927786302,4.09539318637362,3.42078781088062
100,96.6091459608559,21.4619109238364,4.09519403354095,3.42066625903766
101,96.5893432530213,21.4482092368161,4.09499463160163,3.42054456339527
102,96.5695352462855,21.4345838195502,4.09479516747065,3.4204228373222
103,96.5497254747575,21.4212200546722,4.09459568485572,3.42030110732719
104,96.5299104237467,21.408935304782,4.09439615674057,3.42017935703251
105,96.5100834137384,21.3962514179229,4.09419651098187,3.42005754270551
106,96.490246609279,21.3833368532777,4.09399676197934,3.41993567308912
107,96.470405333393,21.3694856294353,4.093796961418,3.41981377952594
108,96.4505730797628,21.3476341538085,4.09359722402332,3.41969193156411
109,96.430919567009,21.2492617907847,4.09339890320553,3.41957094952946
110,96.4119941375437,21.1595559517179,4.09320743810133,3.41945412986171
111,96.3936413036813,21.1514855869813,4.09302243647197,3.41934123412547
112,96.3751343036747,21.1455330934604,4.09283640931661,3.41922772317593
113,96.3562382280655,21.1402706908935,4.09264651990532,3.41911187809914
114,96.3369926776662,21.135021919663,4.09245302962976,3.41899385768647
115,96.3174835523485,21.1297205307091,4.09225680233879,3.41887418573773
116,96.2977824230434,21.1244295891666,4.09205857863619,3.41875331126317
117,96.2779420138391,21.1191312201473,4.09185890655039,3.41863156649809
118,96.2580004826156,21.1138616289256,4.0916581832385,3.41850919220126
119,96.2379853619421,21.1086511793741,4.09145669500364,3.41838636192161
120,96.2179163283439,21.1034769896846,4.09125464692064,3.41825637069932
121,96.1978078474619,21.0982922982234,4.09105218875161,3.41811609645196
122,96.1776708841587,21.0928952007314,4.0908494340141,3.41796259285061
123,96.1575172724671,21.086177637264,4.09064649642175,3.41778741544153
124,96.1373618549171,21.0784420032456,4.09044352724255,3.41757778509228
125,96.1172184144854,21.070023198145,4.09024066556421,3.41731511842732
126,96.0970934107172,21.0617272005196,4.09003798857109,3.41697355588399
127,96.076983789538,21.0541938446785,4.0898354725805,3.41651880772443
128,96.0568813746375,21.0474308505812,4.08963303762615,3.41590781501077
129,96.0367762256433,21.041782194185,4.089430586744,3.41508972786911
130,96.0166618054776,21.035391166805,4.08922804214918,3.4140087700669
131,95.9965460271957,21.0288319399319,4.08902864636835,3.41261140072659
132,95.9764437562931,21.0229371240293,4.08887042454547,3.41087298701123
133,95.9563642545421,21.0176173682255,4.08871238239687,3.40873836173212
134,95.9363011378826,21.012732109361,4.08855447512776,3.40620506484331
135,95.9162527596824,21.0063000566026,4.08839667948049,3.40330829533929
136,95.8962309989418,20.9992262585629,4.08823908326944,3.40012784972969
137,95.8762460378104,20.991444830621,4.08808176992437,3.39678990252247
138,95.8563027486597,20.9831704813802,4.08792478301961,3.39346213070037
139,95.8363994207393,20.9765753570017,4.08776811660034,3.39034150422257
140,95.8165168235107,20.9711470094087,4.08761163258741,3.38763545119046
141,95.7966376551782,20.9656130155811,4.08745518347486,3.38553884029979
142,95.7767571094716,20.959632770893,4.08729872502795,3.38421013291839
143,95.7568774044767,20.9527564515863,4.08714226901984,3.38375065780243
144,95.7370031905553,20.9445787538131,4.08698585287775,3.38419085808336
145,95.7171392480501,20.9351545677655,4.086829514088,3.3854060979182
146,95.6972934149103,20.9243436910565,4.08667330880604,3.38640413095669
147,95.6774752621853,20.909506564485,4.08651731463033,3.38801598975196
148,95.6577258730425,20.8774132989435,4.0863617935262,3.39012859926526
149,95.6381465295995,20.8539491765831,4.08620756501475,3.39165768558682
150,95.6186801254105,20.8375029481233,4.08605432059909,3.39338572929485
151,95.5992185401867,20.8235661109697,4.08590117937312,3.39548049264695
152,95.5797097825337,20.8109620745977,4.08574768989508,3.39706720943973
153,95.5601466445644,20.7960529419454,4.08559376462139,3.39831533232138
154,95.5406494561196,20.7280607204633,4.0854401383581,3.39986706294962
155,95.5214289582843,20.7185640169977,4.0852887407607,3.40116496070591
156,95.5021874468341,20.7137170670691,4.08513741723952,3.40201156786554
157,95.4827564426068,20.710510156118,4.08498465856813,3.40299638711974
158,95.463132241776,20.7072230306292,4.08483035362693,3.40387512417222
159,95.4433603347403,20.7038915276356,4.08467484825754,3.40437154106848
160,95.4234838520682,20.7003388479538,4.0845184900948,3.4048230042818
161,95.4035339261198,20.6950605640715,4.08436153196148,3.40527513784678
162,95.3835511680774,20.6844813379096,4.08420427321267,3.40547845518245
163,95.3635933813866,20.6681130238444,4.08404716525152,3.40577469726664
164,95.3437034280097,20.6555565767934,4.0838905784705,3.40605272352864
165,95.3238515813623,20.647493216234,4.08373433492156,3.40616208356969
166,95.3039867421647,20.6415313304582,4.08357802105404,3.40615319682242
167,95.2840818580999,20.6369033665447,4.08342140612724,3.40608477203796
168,95.2641308254093,20.6326394798579,4.08326442625772,3.4059892418986
169,95.2441403721169,20.6282132517024,4.08310712879969,3.40588262141099
170,95.2241218121845,20.6235271646475,4.08294960062781,3.40577218452269
171,95.2040855971838,20.6187172039801,4.08279192665663,3.40566094501552
172,95.184039091137,20.6125426510538,4.08263416539852,3.4055498192361
173,95.1639984799191,20.6024088452493,4.08247643188821,3.40543908180415
174,95.1440060362301,20.5799851470126,4.08231902550426,3.40532902612624
175,95.1241482086455,20.5583427745843,4.08216262089783,3.40522014164835
176,95.1044009631207,20.5470174908703,4.08200716272098,3.40511245400623
177,95.0846688951335,20.5356602200733,4.08185187855339,3.40500553575131
178,95.0649182134025,20.5249844330204,4.08169645828477,3.40489922375205
179,95.0451422523127,20.5158326426591,4.08154084354839,3.40479349422643
180,95.0253339096715,20.5083488211528,4.08138498013389,3.40468831506034
181,95.0054844910572,20.5024802893596,4.08122880074284,3.40458363739541
182,94.9855870099587,20.4987974757681,4.0810726202153,3.40447963679582
183,94.9656383597996,20.4943713350951,4.08091626047597,3.40437618469522
184,94.9456527285156,20.4877982130547,4.08075959421349,3.40427317906275
185,94.9256852257175,20.4300396445627,4.08060295422525,3.40417079343062
186,94.9060189600284,20.4157094615597,4.08044851344657,3.40407031355741
187,94.8864935902241,20.4109303951564,4.08029543327217,3.40397119980475
188,94.8668774665008,20.407989817598,4.08014174791256,3.40387222931254
189,94.8471236320578,20.4059273603576,4.07998698112124,3.40377308124294
190,94.8272542459927,20.4038760308407,4.07983128457299,3.403673815298
191,94.8072998453923,20.4018575709829,4.07967489905253,3.40357454574545
192,94.7872851872998,20.3998769457757,4.07951802426955,3.40347536286372
193,94.7672280477811,20.3979132472889,4.0793608046181,3.40337632454078
194,94.7471415811426,20.3955817915088,4.07920334545409,3.40327746629577
195,94.7270367872429,20.3927609420285,4.07904573486003,3.40317881457282
196,94.7069248908726,20.3890979769651,4.07888805872769,3.40308039594727
197,94.6868139077347,20.3864180088665,4.07873038834793,3.4029822296543
198,94.666700358595,20.3838192686503,4.07857270148598,3.4028842798321
199,94.6465821116138,20.3812090489239,4.07841497800405,3.40278651340304
200,94.6264599487285,20.3786046200814,4.07825722288283,3.40268891398108
201,94.6063350230292,20.3760154230199,4.07809944528598,3.40259146915747
202,94.5862080531166,20.3734837527359,4.07794165134052,3.40249416608019
203,94.5660795294872,20.3706781504933,4.07778384437244,3.40239699153796
204,94.5459519158854,20.3677350703635,4.0776260421895,3.40229994235416
205,94.5258262710045,20.3651155271145,4.0774682562381,3.40220301270456
206,94.5057003878249,20.3630533543018,4.07731047075621,3.40210618143301
207,94.4855690858558,20.3614733441592,4.0771526476394,3.40200941492922
208,94.4654288704615,20.359941062378,4.07699475536889,3.40191268456152
209,94.4452805422904,20.3583328535657,4.0768367981476,3.40181598423335
210,94.4251276303991,20.3560936607364,4.07667880070156,3.40171932111511
211,94.404975751093,20.3534032811589,4.07652080748071,3.401622715092
212,94.3848303002412,20.3501818640028,4.07636286031151,3.40152618518034
213,94.3646989645541,20.3443692880515,4.07620501433593,3.40142975910877
214,94.3445951882399,20.3380293220476,4.07604737639017,3.40133349647207
215,94.3245236301044,20.3305338857493,4.07588998934834,3.40123741872
216,94.304486180629,20.3230867289217,4.07573286987555,3.40114153194911
217,94.2844765500788,20.3159450088672,4.07557597621784,3.40104580738006
218,94.2644854602213,20.3081768010805,4.07541923323103,3.40095019645809
219,94.244511744431,20.2997864978627,4.07526262483662,3.40085468672409
220,94.2245558865446,20.2921245830781,4.07510615878922,3.40075928046686
221,94.2046101564395,20.2841954971955,4.07494977862337,3.4006639414425
222,94.1846719677117,20.2758790381251,4.07479345672507,3.40056865112649
223,94.1647405027593,20.2693257491979,4.07463719208956,3.40047340732344
224,94.1448029683109,20.2637461012872,4.07448089131764,3.40037815219378
225,94.1248488425009,20.2591955074611,4.07432446633489,3.40028283131708
226,94.1048712311068,20.2555953951427,4.07416786219959,3.40018741047796
227,94.0848656477389,20.2529599137798,4.07401104159779,3.40009186627148
228,94.0648306829644,20.251007611003,4.0738539902776,3.39999618936615
229,94.0447669435877,20.2492234854489,4.07369671232236,3.39990038162881
230,94.0246806152876,20.2464815557529,4.07353924878378,3.39980446736932
231,94.0045839411578,20.2429877104292,4.0733816948282,3.39970850368302
232,93.9844910921719,20.2388644126207,4.07325169734132,3.39962919797475
233,93.9644213261478,20.2342925294,4.07313527724738,3.39955810030956
234,93.9443768785533,20.2293847997426,4.07301900564543,3.39948709466234
235,93.9243537646512,20.2244839876045,4.07290286050623,3.39941616752515
236,93.9043465572615,20.2200243092991,4.07278681130503,3.39934530030006
237,93.88434768275,20.2159262395445,4.07267081489709,3.39927446680191
238,93.8643506482865,20.2119541348498,4.07255483224701,3.39920364336202
239,93.8443536593457,20.2075013358141,4.07243884897613,3.39913282123724
240,93.8243608895763,20.2019468371715,4.07232288651985,3.39906201334399
241,93.8043756197816,20.1994396590555,4.07220697092963,3.39899123540295
242,93.7843794383591,20.197648894061,4.07209100386482,3.3989204279993
243,93.7643616985392,20.1960703828411,4.07197491383567,3.39884954795865
244,93.7443239332988,20.1942750798834,4.07185870492082,3.39877859777065
245,93.7242725801213,20.1921748536489,4.07174241323527,3.39870759928344
246,93.7042160097261,20.1890041463146,4.07162608514479,3.39863658053949
247,93.6841641685718,20.1852810891182,4.07150977981236,3.39856557731098
248,93.6641229397975,20.1812318968088,4.07139353375708,3.39849461169105
249,93.6440942477676,20.1769632953932,4.07127736002668,3.3984236915955
250,93.6240775952048,20.1724736330899,4.07116125681251,3.39835281596804
251,93.6040734292037,20.1669921122788,4.07104522430656,3.39828198495983
252,93.5840856622268,20.1611184158703,4.07092928511842,3.39821121226063
253,93.5641355161421,20.1420676068491,4.07081353310235,3.39814055458131
254,93.5442790586261,20.1312192702071,4.07069831531397,3.39807022152281
255,93.5244841539794,20.1161404267103,4.07058347599198,3.39800011903286
256,93.5047450125186,20.1033302311703,4.07046895748349,3.39793021231047
257,93.4850323556447,20.0947034467996,4.07035462258822,3.39786041852742
258,93.4653040307002,20.0865187290099,4.0702402128278,3.39779058163913
259,93.4455485373856,20.078517320866,4.07012564652225,3.39772065236457
260,93.4257687734724,20.0706649575287,4.07001093663428,3.39765063856811
261,93.4059717258327,20.0614585624791,4.06989612038777,3.397580562757
262,93.3861688780053,20.0527587038064,4.06978126613456,3.39751046622608
263,93.366370988083,20.028245389023,4.06966642130025,3.39744037763013
264,93.3467370175666,19.967020685726,4.06955237090169,3.39737077086978
265,93.3274861740486,19.9108909964499,4.06944048407977,3.39730247237813
266,93.3085020379823,19.9069667216083,4.06933032430193,3.3972352185421
267,93.2893979045086,19.9063933343599,4.06921965535696,3.39716765950443
268,93.270030661582,19.9065724189352,4.06910747677899,3.39709919145299
269,93.2504346133484,19.9068042752847,4.0689939352721,3.39702990303757
270,93.2306733726085,19.9070471735332,4.06887940107086,3.39696001780379
271,93.2107975935376,19.907290929935,4.06876417741972,3.39688971883685
272,93.1908428843731,19.907568580135,4.06864847863023,3.39681913552517
273,93.1708335410518,19.9078735302879,4.06853245119605,3.39674835631247
274,93.1507861840975,19.9082338794813,4.06841619519563,3.39667744161992
275,93.1307121881825,19.9085996265978,4.06829977911529,3.39660643279562
276,93.1106195877639,19.9089649180529,4.06818325114114,3.39653535893204
277,93.0905140852153,19.9093297566462,4.06806664553177,3.3964642407132
278,93.0703996569606,19.9096943550081,4.06794998620923,3.39639309258286
279,93.0502789653864,19.9101163997992,4.06783328934685,3.39632192430688
280,93.0301536059703,19.9105588906163,4.06771656463725,3.39625074173974
281,93.0100246374513,19.9110410137536,4.06759981851956,3.396179548771
282,92.9898933244001,19.9115222359071,4.06749430709783,3.39611513600558
283,92.9697675365119,19.9120032216777,4.06740554858299,3.39606083174856
284,92.9496494442704,19.9125421162758,4.06731682497636,3.39600655002777
285,92.9295362633615,19.9130803359687,4.06722812412149,3.39595228351033
286,92.9094262006564,19.9136174068545,4.06713943760611,3.39589802712261
